"DataFlash Configuration Flag","Data Buffer Length"
8,7200
"Elapsed Time","FRONT","REAR","DIFF","TPS","RPM","Front Map","Rear Map"
2457.422,1.28,3.51,-0.01,5.5,3809,17.9,18.0
2457.522,1.74,3.53,-0.01,5.5,3848,17.9,18.0
2457.623,2.85,2.25,0.00,5.3,3795,17.9,17.9
2457.723,3.00,1.09,0.02,4.9,3818,17.7,17.6
2457.823,3.15,1.92,0.02,5.5,3814,17.5,17.3
2457.924,3.40,2.75,0.02,4.9,3771,17.3,17.2
2458.024,1.68,3.25,0.00,4.7,3753,17.2,17.2
2458.124,1.08,3.22,0.01,4.5,3728,17.1,17.0
2458.225,1.83,3.27,0.01,4.5,3744,17.0,16.9
2458.326,2.55,2.63,0.01,4.2,3705,16.9,16.8
2458.425,2.74,1.40,0.01,4.2,3698,16.8,16.7
2458.526,2.87,1.03,0.01,4.3,3725,16.7,16.7
2458.626,2.97,1.52,0.00,4.2,3690,16.7,16.7
2458.726,3.06,1.90,0.00,5.0,3668,16.7,16.7
2458.827,3.13,2.25,0.01,4.2,3660,16.7,16.7
2458.928,3.24,2.62,0.01,4.3,3658,16.7,16.7
2459.027,3.52,2.75,0.01,4.3,3635,16.7,16.6
2459.128,3.55,2.99,0.02,4.5,3645,16.8,16.7
2459.227,3.23,3.04,0.04,4.3,3638,16.9,16.7
2459.328,2.56,3.16,0.04,4.3,3623,17.0,16.7
2459.429,1.99,3.20,0.06,4.2,3582,17.0,16.7
2459.529,2.04,3.18,0.07,4.2,3630,17.2,16.8
2459.629,2.10,2.86,0.08,3.1,3555,16.9,16.4
2459.730,3.25,2.60,0.08,3.0,3570,16.3,15.8
2459.830,3.29,2.37,0.06,3.1,3519,15.7,15.3
2459.931,2.77,2.16,0.03,3.0,3503,15.3,15.1
2460.031,2.61,1.80,0.00,2.6,3477,15.1,15.0
2460.131,2.39,1.16,-0.02,2.2,3449,14.7,14.8
2460.232,2.27,0.81,-0.04,2.2,3425,14.4,14.7
2460.332,1.87,2.40,-0.05,1.5,3415,14.0,14.3
2460.432,0.89,2.14,0.02,1.2,3386,13.5,13.4
2460.533,1.29,1.73,0.08,0.0,3363,13.0,12.6
2460.633,1.34,1.01,0.04,0.0,3331,11.4,11.2
2460.733,1.27,0.41,0.01,0.0,3309,10.4,10.4
2460.833,0.93,1.56,0.01,0.0,3257,9.9,9.9
2460.934,0.81,1.42,0.08,0.0,3246,9.9,9.5
2461.034,1.33,0.89,0.05,0.1,3234,9.7,9.5
2461.135,1.31,0.94,0.00,0.0,3209,9.6,9.7
2461.235,0.50,1.42,0.05,0.0,3205,9.8,9.5
2461.335,1.37,1.00,0.05,0.0,3192,9.8,9.5
2461.436,1.34,1.27,-0.01,0.0,3140,9.8,9.8
2461.536,0.73,1.49,0.06,0.0,3136,10.0,9.7
2461.636,1.36,0.73,0.03,0.0,3117,9.9,9.7
2461.737,0.83,1.48,0.02,0.0,3086,10.0,9.9
2461.838,1.45,1.12,0.05,0.0,3045,10.2,9.9
2461.937,1.06,1.71,0.00,0.0,2980,10.1,10.1
2462.038,1.49,1.17,0.06,0.0,2973,10.3,10.0
2462.139,1.02,1.49,0.01,0.0,2935,10.3,10.2
2462.238,1.48,0.92,0.06,0.0,2934,10.4,10.1
2462.339,0.60,1.61,0.04,0.0,2893,10.5,10.3
2462.439,1.53,0.67,0.01,0.0,2841,10.6,10.5
2462.539,1.56,1.32,0.05,0.0,2817,10.7,10.4
2462.640,0.75,1.60,0.00,0.0,2789,10.5,10.6
2462.740,1.54,0.76,0.00,0.0,2746,10.6,10.7
2462.840,1.52,1.13,0.04,0.5,2717,10.7,10.5
2462.941,1.15,1.75,0.05,0.0,2701,10.9,10.6
2463.041,0.93,1.61,0.02,0.0,2677,10.8,10.7
2463.141,1.61,1.27,0.00,0.0,2638,10.9,10.9
2463.242,1.57,0.67,0.04,0.0,2613,11.0,10.8
2463.342,1.59,1.14,0.04,0.0,2571,11.1,10.8
2463.443,1.69,1.46,0.04,0.0,2541,11.1,10.9
2463.543,2.11,1.82,0.03,0.0,2497,11.2,11.0
2463.643,1.08,1.85,0.03,0.0,2464,11.2,11.1
2463.744,0.71,1.82,0.03,0.0,2455,11.3,11.1
2463.844,0.66,1.80,0.03,0.0,2433,11.4,11.2
2463.944,0.68,1.83,0.04,0.0,2395,11.5,11.3
2464.146,0.77,1.88,0.06,0.0,2369,11.7,11.4
2464.245,1.44,2.00,0.07,0.0,2346,11.9,11.5
2464.346,2.88,1.86,0.06,0.0,2321,11.8,11.5
2464.446,1.77,1.57,0.02,0.0,2287,11.7,11.6
2464.546,1.74,1.25,0.00,0.0,2235,11.8,11.8
2464.647,1.82,0.71,-0.02,0.0,2200,11.9,12.0
2464.747,1.94,1.43,-0.06,0.0,2221,12.0,12.3
2464.847,0.97,2.23,0.05,0.0,1961,12.6,12.3
2464.948,2.16,0.98,0.03,0.0,1792,13.2,13.0
2465.048,3.70,2.74,0.09,0.0,1582,14.2,13.7
2465.148,1.24,2.53,-0.04,0.0,1443,14.6,14.8
2465.249,2.48,3.93,-0.05,0.0,1418,15.1,15.4
2465.350,2.93,1.74,0.00,0.0,1332,15.9,15.9
2465.449,2.72,1.28,0.04,0.0,1317,16.3,16.1
2465.550,2.39,1.84,0.08,0.0,1373,16.5,16.1
2465.650,2.48,2.33,0.05,0.0,1306,16.6,16.3
2465.750,3.34,2.67,0.05,0.0,1364,16.7,16.4
2465.851,1.88,3.09,0.02,0.0,1339,16.7,16.6
2465.951,1.39,2.89,0.00,0.0,1277,16.6,16.6
2466.051,1.41,2.60,-0.01,0.0,1269,16.7,16.8
2466.152,2.21,2.39,-0.01,0.0,1344,16.6,16.7
2466.252,3.04,2.98,-0.03,0.0,1341,16.6,16.8
2466.353,3.13,2.18,-0.01,0.0,1243,16.8,16.9
2466.453,2.82,1.35,0.04,0.0,1310,16.9,16.7
2466.553,2.66,1.26,0.04,0.0,1281,17.0,16.7
2466.654,2.56,1.48,0.04,0.0,1264,17.0,16.8
2466.754,2.48,1.81,0.03,0.0,1252,17.1,16.9
2466.854,2.44,2.26,0.04,0.0,1310,17.0,16.8
2466.955,2.61,2.55,0.03,0.0,1288,16.9,16.7
2467.055,3.50,2.79,0.04,0.0,1266,16.9,16.7
2467.155,4.28,3.10,0.03,0.0,1239,17.0,16.9
2467.256,3.40,3.41,0.02,0.0,1223,17.1,16.9
2467.357,1.52,3.01,-0.01,0.0,1294,16.9,17.0
2467.456,1.33,2.69,-0.02,0.0,1294,16.7,16.9
2467.557,1.88,2.41,-0.03,0.0,1300,16.6,16.8
2467.657,2.37,2.80,-0.01,0.0,1286,16.7,16.7
2467.757,2.70,4.18,0.01,0.0,1242,16.8,16.7
2467.858,3.16,2.74,0.01,0.0,1292,17.0,16.9
2467.959,3.10,2.11,0.02,0.0,1249,17.0,16.9
2468.058,2.81,1.36,0.05,0.0,1315,17.0,16.7
2468.159,2.67,1.28,0.04,0.0,1265,17.0,16.8
2468.260,2.46,1.71,0.06,0.0,1305,17.0,16.7
2468.359,2.42,2.17,0.05,0.0,1303,16.9,16.7
2468.460,2.54,2.46,0.04,0.0,1253,16.9,16.7
2468.560,2.63,2.59,0.03,0.0,1225,16.9,16.8
2468.660,2.74,2.69,0.03,0.0,1270,17.0,16.9
2468.761,4.20,2.98,0.03,0.0,1228,17.1,16.9
2468.861,3.48,3.32,0.02,0.0,1257,17.1,17.0
2468.962,1.44,2.92,-0.02,0.0,1326,16.8,16.9
2469.062,1.39,2.84,-0.01,0.0,1236,16.9,16.9
2469.162,1.42,2.62,0.00,0.0,1250,16.9,17.0
2469.263,2.13,2.40,0.00,0.0,1287,16.8,16.8
2469.363,2.93,3.46,-0.03,0.3,1350,16.8,16.9
2469.463,3.21,2.72,-0.01,0.0,1248,16.8,16.9
2469.564,2.89,1.45,0.03,0.0,1311,17.0,16.8
2469.664,2.64,1.26,0.06,0.0,1303,16.9,16.6
2469.764,2.39,1.93,0.07,0.0,1356,16.8,16.4
2469.864,2.48,2.34,0.05,0.0,1276,16.8,16.5
2469.965,2.62,2.58,0.04,0.0,1308,16.8,16.6
2470.065,4.02,2.84,0.04,0.0,1277,16.9,16.7
2470.165,2.43,3.27,0.03,0.0,1285,16.9,16.8
2470.266,1.32,2.76,-0.03,0.0,1328,16.6,16.8
2470.366,1.42,2.74,0.00,0.0,1238,16.8,16.8
2470.466,1.55,2.57,0.00,0.0,1230,17.0,17.0
2470.567,2.34,2.75,0.00,0.0,1311,16.7,16.7
2470.667,3.03,2.38,0.00,0.0,1362,16.8,16.8
2470.768,3.00,1.64,0.02,0.0,1259,16.9,16.7
2470.868,2.54,1.32,0.08,0.0,1365,16.8,16.4
2470.968,2.59,1.42,0.05,0.0,1234,17.0,16.7
2471.069,2.42,2.23,0.05,0.0,1355,16.9,16.6
2471.170,2.58,2.52,0.04,0.0,1323,16.8,16.5
2471.269,4.35,2.92,0.05,0.0,1302,16.8,16.5
2471.370,3.92,3.30,0.03,0.0,1215,16.9,16.7
2471.471,2.71,3.38,0.03,0.0,1230,17.0,16.8
2471.570,1.41,2.90,-0.01,0.0,1315,16.8,16.9
2471.671,1.34,2.72,-0.02,0.0,1244,16.8,16.9
2471.772,2.13,2.38,-0.02,0.0,1339,16.6,16.7
2471.871,2.51,3.80,-0.02,0.0,1300,16.7,16.8
2471.972,3.08,2.37,0.00,0.0,1309,16.7,16.7
2472.072,2.98,1.68,0.01,0.0,1272,16.9,16.8
2472.173,2.73,1.25,0.05,0.0,1294,16.9,16.6
2472.273,2.57,1.34,0.05,0.0,1275,16.9,16.6
2472.373,2.47,1.64,0.04,0.0,1276,16.9,16.7
2472.474,2.43,2.12,0.04,0.0,1274,16.9,16.7
2472.574,2.48,2.36,0.04,0.0,1263,16.9,16.7
2472.674,2.58,2.52,0.03,0.4,1234,16.9,16.8
2472.775,2.68,2.63,0.03,0.0,1258,17.0,16.8
2472.875,4.29,3.02,0.04,0.0,1285,17.1,16.8
2472.975,2.46,3.28,0.03,0.0,1282,17.0,16.8
2473.076,1.73,3.13,0.02,0.0,1233,16.9,16.8
2473.176,1.49,3.01,0.03,0.0,1218,17.0,16.8
2473.276,1.37,2.83,0.02,0.0,1244,17.0,16.9
2473.377,1.36,2.81,0.03,0.0,1196,17.1,17.0
2473.477,1.91,2.41,0.00,0.0,1322,16.8,16.9
2473.577,2.31,2.48,0.00,0.0,1275,16.8,16.8
2473.678,2.96,3.64,-0.01,0.0,1303,16.8,16.9
2473.778,3.12,2.40,0.00,0.0,1264,16.9,16.9
2473.878,3.03,1.82,0.02,0.0,1263,16.9,16.8
2473.979,2.99,1.60,0.00,0.0,1227,17.0,17.0
2474.079,2.86,1.36,0.01,0.0,1247,17.1,17.0
2474.179,2.73,1.27,0.02,0.0,1265,17.0,16.9
2474.280,2.57,1.32,0.03,0.0,1268,17.0,16.8
2474.381,2.61,1.46,0.01,0.0,1213,17.1,17.0
2474.480,2.44,1.84,0.03,0.0,1290,17.1,16.9
2474.581,2.45,2.17,0.03,0.0,1252,17.0,16.9
2474.682,2.46,2.23,0.03,0.0,1228,17.1,16.9
2474.781,2.45,2.19,0.02,0.0,1210,17.1,17.0
2474.882,2.58,1.77,0.01,0.0,1130,17.4,17.4
2474.983,2.46,1.98,0.01,0.0,1247,17.4,17.3
2475.082,2.48,2.01,0.01,0.0,1214,17.3,17.3
2475.183,2.48,2.36,0.02,0.0,1257,17.1,17.0
2475.283,2.59,2.53,0.03,0.0,1303,17.0,16.8
2475.383,2.98,2.74,0.02,0.0,1248,16.9,16.8
2475.484,4.09,3.20,0.03,0.0,1250,17.0,16.8
2475.584,2.24,3.23,0.02,0.0,1278,16.9,16.8
2475.685,1.43,2.95,-0.01,0.0,1269,16.8,16.8
2475.785,1.40,2.59,-0.03,0.0,1289,16.7,16.8
2475.885,1.73,2.45,-0.01,0.0,1275,16.7,16.7
2475.986,2.23,2.42,0.00,0.0,1313,16.8,16.8
2476.086,2.58,3.88,0.00,0.0,1246,16.8,16.8
2476.186,3.07,3.21,0.01,0.0,1295,16.9,16.9
2476.286,3.18,2.61,0.01,0.0,1231,16.9,16.8
2476.387,2.99,1.72,0.03,0.0,1274,17.0,16.8
2476.487,2.97,1.56,0.01,0.0,1235,17.1,17.0
2476.588,2.56,1.29,0.07,0.0,1347,17.0,16.6
2476.688,2.45,1.71,0.06,0.0,1276,16.9,16.6
2476.788,2.42,2.24,0.05,0.0,1321,16.8,16.5
2476.889,2.50,2.39,0.04,0.0,1267,16.9,16.7
2476.989,2.66,2.61,0.03,0.0,1253,16.9,16.7
2477.089,2.78,2.70,0.03,0.0,1249,16.9,16.8
2477.190,4.21,3.10,0.04,0.0,1250,17.0,16.8
2477.290,1.89,3.14,0.01,0.0,1302,16.8,16.8
2477.390,1.69,3.13,0.02,0.0,1224,16.9,16.8
2477.491,1.47,3.03,0.03,0.0,1202,17.1,16.9
2477.591,1.34,2.71,0.00,0.0,1273,16.9,16.9
2477.691,1.68,2.51,-0.01,0.0,1276,16.8,16.9
2477.792,2.28,2.51,0.00,0.0,1317,16.8,16.8
2477.893,3.03,2.27,0.00,0.0,1357,16.8,16.8
2477.993,2.76,1.27,0.04,0.0,1325,16.8,16.6
2478.093,2.50,1.38,0.07,0.0,1332,16.7,16.3
2478.194,2.55,1.48,0.05,0.0,1221,16.9,16.7
2478.293,2.48,1.77,0.03,0.0,1256,17.0,16.8
2478.394,2.44,2.01,0.03,0.0,1240,17.1,16.9
2478.494,2.43,2.17,0.03,0.0,1258,17.0,16.9
2478.594,2.49,2.40,0.03,0.0,1241,16.9,16.8
2478.695,2.61,2.53,0.03,0.0,1218,17.0,16.8
2478.795,2.91,2.69,0.03,0.0,1315,16.9,16.8
2478.895,3.57,3.32,0.04,0.0,1270,17.0,16.8
2478.996,1.83,3.16,0.01,0.0,1266,16.9,16.8
2479.096,1.37,2.85,0.00,0.0,1286,16.8,16.8
2479.197,1.36,2.72,-0.01,0.0,1233,16.8,16.9
2479.297,1.92,2.41,-0.01,0.0,1299,16.7,16.8
2479.397,2.39,3.21,0.00,0.0,1325,16.7,16.7
2479.498,3.10,2.60,0.00,0.0,1303,16.7,16.7
2479.599,2.84,1.40,0.04,0.0,1307,16.8,16.6
2479.698,2.64,1.24,0.06,0.0,1306,16.8,16.5
2479.799,2.43,1.66,0.06,0.0,1315,16.8,16.4
2479.899,2.43,2.26,0.05,0.0,1311,16.7,16.4
2479.999,2.59,2.54,0.05,0.0,1291,16.6,16.4
2480.100,3.00,2.74,0.03,0.0,1244,16.7,16.6
2480.200,4.37,3.09,0.04,0.0,1230,16.8,16.6
2480.300,3.56,3.31,0.03,0.0,1238,16.9,16.8
2480.401,2.10,3.24,0.02,0.0,1246,16.9,16.8
2480.501,1.36,2.85,-0.01,0.0,1287,16.8,16.8
2480.601,1.43,2.93,0.02,0.0,1202,17.0,16.9
2480.702,1.36,2.91,0.04,0.0,1188,17.2,17.0
2480.802,1.49,2.56,0.01,0.0,1285,17.0,16.9
2480.902,1.91,2.48,0.00,0.0,1242,17.0,16.9
2481.003,2.62,4.13,-0.01,0.0,1318,16.8,16.9
2481.104,3.06,2.25,0.01,0.0,1307,16.9,16.8
2481.203,2.74,1.25,0.06,0.0,1345,16.8,16.5
2481.304,2.45,1.48,0.09,0.0,1340,16.7,16.3
2481.405,2.42,2.28,0.07,0.0,1351,16.6,16.3
2481.504,2.57,2.52,0.05,0.0,1309,16.6,16.3
2481.605,3.93,2.80,0.05,0.0,1273,16.7,16.4
2481.705,2.72,3.29,0.04,0.0,1290,16.8,16.5
2481.806,1.57,3.02,0.01,0.0,1263,16.7,16.6
2481.906,1.36,2.88,0.01,0.0,1234,16.7,16.7
2482.006,1.35,2.70,0.01,0.0,1250,16.8,16.7
2482.106,1.45,2.61,0.01,0.0,1217,16.9,16.8
2482.207,2.11,2.38,0.00,0.0,1286,16.7,16.7
2482.307,2.35,2.66,0.00,0.0,1277,16.8,16.8
2482.408,2.77,4.15,0.00,0.0,1250,16.8,16.8
2482.508,3.13,2.69,0.01,0.0,1280,16.9,16.8
2482.608,3.04,1.86,0.02,0.0,1274,16.9,16.7
2482.709,2.87,1.38,0.03,0.0,1263,16.9,16.8
2482.810,2.67,1.23,0.05,0.0,1282,16.9,16.7
2482.909,2.42,1.69,0.07,0.0,1335,16.8,16.5
2483.010,2.42,2.15,0.05,0.0,1273,16.8,16.5
2483.111,2.51,2.44,0.05,0.4,1246,16.7,16.5
2483.210,2.65,2.59,0.04,0.0,1296,16.8,16.6
2483.311,3.02,2.81,0.03,0.0,1209,16.8,16.7
2483.412,4.17,2.95,0.03,0.0,1229,17.1,16.9
2483.511,3.10,3.36,0.03,0.0,1264,17.1,16.9
2483.612,1.30,2.82,-0.03,0.0,1335,16.7,16.9
2483.713,1.43,2.59,-0.04,0.0,1282,16.5,16.7
2483.812,2.05,2.40,-0.02,0.0,1292,16.6,16.7
2483.913,2.56,4.02,-0.02,0.0,1321,16.7,16.8
2484.014,2.99,1.99,0.02,0.0,1329,16.7,16.7
2484.113,2.63,1.19,0.07,0.0,1351,16.7,16.3
2484.214,2.68,1.25,0.05,0.0,1233,16.8,16.5
2484.315,2.51,1.51,0.05,0.0,1277,16.8,16.6
2484.414,2.56,1.46,0.02,0.0,1205,17.0,16.9
2484.515,2.40,2.07,0.04,0.0,1312,16.9,16.7
2484.616,2.49,2.31,0.03,0.0,1298,17.0,16.8
2484.716,2.62,2.57,0.03,0.0,1247,16.8,16.7
2484.816,4.33,2.97,0.05,0.0,1334,17.0,16.8
2484.916,2.75,3.35,0.03,0.0,1262,16.9,16.8
2485.017,1.52,3.01,0.01,0.0,1267,16.8,16.7
2485.117,1.35,2.59,-0.03,0.0,1310,16.5,16.6
2485.217,1.87,2.40,-0.02,0.0,1280,16.5,16.6
2485.318,2.48,3.70,-0.01,0.0,1302,16.5,16.5
2485.418,3.07,2.89,0.00,0.0,1291,16.6,16.6
2485.518,2.91,1.61,0.03,0.0,1301,16.7,16.5
2485.619,2.68,1.22,0.06,0.0,1299,16.7,16.4
2485.720,2.65,1.27,0.04,0.0,1239,16.8,16.6
2485.819,2.47,1.44,0.04,0.0,1287,16.8,16.6
2485.920,2.39,2.06,0.05,0.0,1299,16.7,16.5
2486.021,2.46,2.25,0.04,0.0,1230,16.8,16.6
2486.120,2.50,2.40,0.04,0.0,1235,16.9,16.6
2486.221,2.64,2.59,0.03,0.0,1304,16.9,16.7
2486.322,4.32,2.98,0.04,0.0,1256,17.0,16.7
2486.421,2.88,3.32,0.03,0.0,1272,17.0,16.8
2486.522,1.38,2.91,-0.02,0.0,1312,16.7,16.8
2486.623,1.45,2.56,-0.04,0.0,1297,16.5,16.7
2486.722,2.15,2.37,-0.02,0.0,1305,16.5,16.6
2486.823,2.94,3.41,-0.03,0.4,1336,16.6,16.7
2486.924,2.95,1.76,0.01,0.0,1297,16.6,16.6
2487.023,2.69,1.25,0.06,0.0,1320,16.6,16.3
2487.124,2.58,1.26,0.05,0.0,1262,16.7,16.5
2487.225,2.44,1.57,0.05,0.0,1274,16.8,16.5
2487.324,2.46,1.78,0.03,0.0,1240,16.8,16.6
2487.425,2.41,2.12,0.03,0.0,1261,16.9,16.8
2487.526,2.51,2.42,0.03,0.0,1269,16.9,16.7
2487.625,2.63,2.58,0.03,0.0,1298,16.8,16.7
2487.726,4.14,3.10,0.05,0.0,1282,16.9,16.6
2487.827,2.05,3.18,0.02,0.0,1277,16.8,16.6
2487.927,1.70,3.11,0.03,0.0,1231,16.8,16.6
2488.027,1.42,2.94,0.02,0.0,1237,16.9,16.7
2488.127,1.42,3.02,0.05,0.0,1182,17.1,16.9
2488.228,1.54,2.50,-0.01,0.0,1326,16.8,16.8
2488.328,2.25,2.49,-0.01,0.0,1328,16.7,16.7
2488.428,3.03,2.52,-0.01,0.0,1347,16.6,16.7
2488.529,3.04,1.90,-0.01,0.0,1244,16.7,16.7
2488.629,2.85,1.40,0.02,0.0,1269,16.8,16.7
2488.729,2.99,1.62,-0.01,0.0,1199,16.8,16.9
2488.830,2.67,1.20,0.03,0.0,1301,16.9,16.8
2488.931,2.76,1.27,0.01,0.0,1200,17.0,17.0
2489.030,2.46,1.60,0.05,0.0,1333,17.0,16.7
2489.131,2.42,2.22,0.05,0.0,1317,16.8,16.6
2489.232,2.64,2.59,0.04,0.0,1299,16.7,16.5
2489.331,4.15,3.07,0.06,0.0,1301,16.9,16.6
2489.432,1.31,2.82,-0.02,0.0,1371,16.5,16.6
2489.532,1.55,2.45,-0.04,0.0,1327,16.2,16.5
2489.632,2.20,2.36,-0.02,0.0,1295,16.3,16.4
2489.733,2.68,4.19,-0.01,0.0,1262,16.4,16.5
2489.834,2.81,4.18,0.01,0.0,1207,16.7,16.6
2489.933,2.51,3.00,0.05,0.0,1163,16.8,16.5
2490.034,2.43,2.64,0.05,0.0,1212,17.1,16.8
2490.135,2.88,3.75,0.02,0.0,1309,17.1,17.0
2490.234,3.03,2.02,0.04,0.0,1303,17.0,16.8
2490.335,2.79,1.30,0.05,0.0,1295,16.9,16.6
2490.436,2.50,1.35,0.09,0.0,1336,16.8,16.3
2490.535,2.46,1.70,0.06,0.0,1262,16.8,16.5
2490.636,2.43,2.22,0.05,0.0,1297,16.8,16.5
2490.737,2.49,2.28,0.04,0.0,1206,17.0,16.8
2490.837,2.53,2.43,0.03,0.0,1215,17.0,16.8
2490.937,2.63,2.59,0.03,0.0,1329,17.0,16.8
2491.038,4.29,3.10,0.04,0.0,1258,17.0,16.7
2491.137,3.37,3.33,0.03,0.0,1243,16.9,16.8
2491.238,1.79,3.14,0.02,0.0,1261,16.8,16.8
2491.338,1.31,2.82,-0.01,0.0,1281,16.7,16.7
2491.439,1.60,2.49,-0.02,0.0,1291,16.5,16.6
2491.540,2.43,3.27,-0.01,0.0,1304,16.4,16.5
2491.639,2.79,4.07,0.00,0.0,1255,16.6,16.6
2491.740,2.99,1.96,0.03,0.0,1326,16.8,16.7
2491.840,2.77,1.26,0.06,0.0,1299,16.8,16.5
2491.940,2.58,1.28,0.07,0.0,1303,16.8,16.4
2492.041,2.50,1.53,0.05,0.0,1259,16.8,16.5
2492.142,2.41,2.11,0.05,0.0,1295,16.8,16.5
2492.241,2.48,2.37,0.04,0.0,1312,16.8,16.5
2492.342,2.66,2.61,0.03,0.0,1243,16.8,16.6
2492.442,2.74,2.70,0.03,0.0,1188,16.9,16.7
2492.542,4.07,3.10,0.05,0.0,1328,17.1,16.8
2492.643,1.84,3.16,0.02,0.0,1280,16.9,16.8
2492.744,1.31,2.67,-0.03,0.0,1318,16.6,16.7
2492.843,1.50,2.55,-0.02,0.0,1258,16.6,16.7
2492.944,2.18,2.39,0.00,0.0,1316,16.6,16.6
2493.045,2.80,3.96,-0.02,0.0,1298,16.7,16.7
2493.144,3.10,2.58,0.01,0.0,1281,16.7,16.7
2493.245,2.94,1.59,0.03,0.0,1281,16.8,16.6
2493.346,2.61,1.17,0.07,0.0,1329,16.8,16.4
2493.445,2.48,1.52,0.07,0.0,1294,16.7,16.4
2493.546,2.41,2.26,0.06,0.0,1314,16.6,16.3
2493.647,2.61,2.55,0.05,0.0,1314,16.7,16.4
2493.747,2.84,2.76,0.04,0.0,1211,16.7,16.5
2493.847,4.26,3.08,0.04,0.0,1266,17.0,16.8
2493.948,1.70,3.08,0.01,0.0,1302,16.8,16.8
2494.048,1.37,2.53,-0.05,0.0,1368,16.3,16.6
2494.148,1.72,2.44,-0.03,0.0,1262,16.5,16.6
2494.249,2.01,2.42,0.00,0.0,1211,16.7,16.7
2494.348,2.30,2.46,0.01,0.0,1285,16.8,16.8
2494.449,2.62,4.09,0.01,0.0,1246,16.8,16.8
2494.549,3.02,3.50,0.01,0.1,1270,16.8,16.8
2494.650,3.09,2.38,0.02,0.0,1265,16.9,16.8
2494.751,2.82,1.34,0.06,0.0,1312,16.9,16.5
2494.850,2.52,1.25,0.08,0.0,1334,16.8,16.4
2494.951,2.40,2.05,0.07,0.0,1326,16.7,16.3
2495.052,2.46,2.36,0.05,0.0,1287,16.7,16.4
2495.151,2.61,2.55,0.04,0.0,1266,16.7,16.5
2495.252,2.75,2.71,0.04,0.0,1215,16.8,16.5
2495.353,2.78,2.74,0.03,0.0,1190,17.0,16.8
2495.452,2.87,2.75,0.03,0.0,1216,17.0,16.8
2495.553,3.24,3.32,0.04,0.0,1292,17.1,16.8
2495.654,2.09,3.25,0.02,0.0,1239,17.0,16.8
2495.753,1.50,3.01,0.02,0.0,1244,16.9,16.8
2495.854,1.32,2.69,-0.01,0.0,1285,16.7,16.7
2495.955,1.79,2.45,-0.01,0.0,1272,16.6,16.7
2496.054,2.28,2.40,0.00,0.0,1243,16.6,16.6
2496.155,2.89,3.56,-0.02,0.0,1333,16.8,16.9
2496.256,3.15,2.51,0.00,0.0,1241,16.8,16.8
2496.356,2.79,1.29,0.05,0.0,1342,16.8,16.5
2496.456,2.64,1.20,0.06,0.0,1278,16.8,16.5
2496.557,2.39,2.05,0.08,0.0,1367,16.7,16.2
2496.656,2.52,2.44,0.06,0.0,1371,16.6,16.3
2496.757,4.10,3.05,0.07,0.0,1312,16.7,16.3
2496.858,1.33,2.80,-0.01,0.0,1369,16.3,16.4
2496.958,1.32,2.71,0.00,0.0,1256,16.4,16.4
2497.058,1.34,2.72,0.01,0.0,1197,16.7,16.7
2497.159,1.58,2.51,0.01,0.0,1256,16.8,16.7
2497.258,2.01,2.45,0.01,0.0,1324,16.8,16.8
2497.359,2.59,3.92,0.00,0.0,1281,16.7,16.7
2497.460,3.11,2.78,0.00,0.0,1290,16.8,16.8
2497.560,2.90,1.58,0.03,0.0,1309,16.8,16.7
2497.660,2.49,1.27,0.09,0.0,1369,16.7,16.2
2497.760,2.56,1.36,0.05,0.0,1227,16.8,16.5
2497.861,2.36,2.20,0.06,0.0,1383,16.6,16.3
2497.962,2.57,2.51,0.05,0.0,1321,16.6,16.3
2498.061,4.25,2.91,0.06,0.0,1277,16.6,16.3
2498.162,1.83,3.07,0.02,0.0,1321,16.6,16.5
2498.263,1.37,2.82,0.00,0.0,1274,16.5,16.5
2498.362,1.32,2.65,0.02,0.0,1248,16.6,16.5
2498.463,1.38,2.67,0.03,0.0,1195,16.8,16.6
2498.564,1.84,2.41,0.01,0.0,1276,16.7,16.6
2498.663,2.37,3.24,0.01,0.0,1334,16.6,16.6
2498.764,2.85,4.05,0.01,0.0,1225,16.6,16.5
2498.864,3.06,2.36,0.03,0.0,1293,16.8,16.6
2498.964,3.18,2.52,0.01,0.0,1205,16.8,16.7
2499.065,3.09,2.07,0.01,0.0,1241,16.8,16.8
2499.166,2.95,1.58,0.01,0.0,1251,16.9,16.8
2499.265,2.73,1.24,0.04,0.0,1289,16.8,16.6
2499.366,2.54,1.26,0.05,0.0,1282,16.8,16.5
2499.467,2.39,1.92,0.06,0.0,1310,16.7,16.3
2499.567,2.42,2.05,0.04,0.0,1227,16.8,16.6
2499.667,2.43,2.31,0.04,0.0,1244,16.7,16.5
2499.768,2.54,2.46,0.04,0.0,1259,16.8,16.6
2499.867,2.64,2.59,0.03,0.0,1210,16.8,16.6
2499.968,2.67,2.62,0.03,0.0,1205,16.9,16.7
2500.069,3.62,2.78,0.03,0.0,1261,16.9,16.7
2500.169,4.13,3.18,0.04,0.0,1239,16.9,16.7
2500.270,2.90,3.34,0.03,0.0,1231,16.9,16.7
2500.370,1.52,3.01,0.00,0.0,1280,16.7,16.7
2500.470,1.32,2.80,0.00,0.0,1257,16.7,16.7
2500.570,1.48,2.53,-0.01,0.0,1284,16.6,16.6
2500.671,1.99,2.43,-0.01,0.0,1244,16.7,16.7
2500.771,2.39,3.08,0.00,0.0,1299,16.7,16.6
2500.871,2.94,3.68,0.00,0.0,1265,16.7,16.7
